red	17	(9,7,6,46,39,38,35,34,30,29,23,19,18,16,13,10,0)
academy	17	(9,7,6,39,38,35,34,30,26,24,23,19,18,16,13,12,0)
young	17	(9,6,46,39,38,37,35,34,30,23,22,19,18,16,13,12,0)
james	17	(6,46,39,38,35,34,30,29,23,20,19,18,16,13,10,1,0)
gardens	17	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,12,10,0)
heights	17	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,12,10,0)
washington	17	(9,6,46,39,38,35,34,30,29,23,20,19,18,16,13,10,0)
village	17	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,12,10,0)
gateway	17	(9,6,39,38,37,35,34,30,29,23,20,19,18,16,13,10,0)
law	17	(9,7,6,46,39,38,37,35,34,30,23,19,18,17,16,13,0)
research	17	(9,6,39,38,37,35,34,30,23,21,20,19,18,16,13,12,0)
morris	17	(9,6,46,39,38,35,34,30,23,22,19,18,16,13,10,1,0)
van	16	(9,6,46,39,38,35,34,30,24,23,19,18,16,13,10,0)
end	16	(9,7,6,46,39,38,37,35,34,30,23,19,16,13,12,0)
mott	16	(9,6,46,39,38,35,34,30,23,20,19,18,16,13,10,0)
roosevelt	16	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,10,0)
place	16	(9,46,39,38,35,34,30,29,23,19,18,16,13,12,10,0)
hope	16	(9,7,46,39,38,35,34,30,23,19,18,16,13,10,1,0)
social	16	(9,7,6,46,39,38,37,35,30,23,18,17,16,13,12,0)
samuel	16	(9,6,46,39,38,35,34,30,23,20,19,18,16,13,1,0)
project	16	(9,7,6,39,38,37,35,34,30,23,2,18,16,13,12,0)
francis	16	(9,6,46,39,38,35,34,30,23,19,18,16,13,12,1,0)
ryan	16	(9,6,46,39,38,37,35,34,30,23,19,18,16,13,1,0)
parks	16	(9,46,39,38,37,35,34,30,23,19,18,17,16,13,12,0)
field	16	(9,6,46,39,38,37,35,34,30,23,19,18,16,13,12,0)
hook	16	(9,7,6,46,39,38,35,34,30,23,19,18,16,13,10,0)
pacific	16	(9,46,39,38,35,34,30,29,23,19,18,16,13,10,1,0)
family	16	(9,7,6,39,38,37,35,30,29,23,2,18,16,13,12,0)
old	16	(6,46,39,38,35,34,30,29,27,23,20,19,16,13,12,0)
franklin	16	(9,6,46,39,38,35,34,30,23,19,18,16,13,10,1,0)
grand	16	(9,46,39,38,37,35,34,30,23,19,18,16,13,12,10,0)
water	16	(9,6,44,39,38,37,35,34,30,26,23,19,18,16,13,0)
church	16	(9,46,39,38,35,34,30,29,23,19,18,16,13,12,10,0)
harbor	16	(9,6,46,39,38,37,35,34,30,29,23,19,18,16,13,0)
fire	16	(9,6,46,39,38,37,35,34,30,26,23,21,17,16,13,0)
first	16	(9,46,39,38,37,35,34,30,29,24,23,18,16,13,12,0)
one	16	(7,46,39,38,37,35,34,30,29,23,19,18,16,13,12,0)
side	16	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,10,0)
channel	15	(6,46,39,38,35,34,30,29,23,19,18,16,13,12,0)
business	15	(9,6,46,39,38,37,35,30,23,20,18,17,13,12,0)
fresh	15	(9,46,44,39,38,35,34,30,23,19,18,16,13,12,0)
grant	15	(46,39,38,35,34,30,29,23,19,18,16,13,12,1,0)
william	15	(9,6,46,39,38,35,34,30,23,19,18,16,13,1,0)
madison	15	(9,6,46,39,38,35,34,29,23,19,18,16,10,1,0)
springfield	15	(9,46,39,38,35,34,30,29,23,19,18,16,13,12,0)
clinton	15	(9,6,46,39,38,35,34,30,23,19,18,16,13,10,0)
development	15	(9,39,38,37,35,34,30,23,21,2,18,17,13,12,0)
frank	15	(9,6,46,39,38,35,34,30,23,19,18,16,13,1,0)
ii	15	(9,6,46,39,38,37,35,30,29,23,18,16,13,12,0)
human	15	(9,7,6,44,39,38,37,35,30,23,18,17,13,12,0)
view	15	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,0)
science	15	(9,6,39,38,37,35,34,30,23,20,18,16,13,12,0)
day	15	(9,6,46,39,38,37,35,29,28,24,23,18,16,12,0)
lots	15	(9,46,39,38,37,35,34,30,29,23,19,18,16,13,0)
de	15	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,0)
bedford	15	(9,6,46,39,38,35,34,30,23,19,18,16,13,10,0)
building	15	(9,6,46,39,38,37,35,34,26,23,21,19,16,12,0)
frederick	15	(6,46,39,38,35,34,30,23,19,18,16,13,10,1,0)
philip	15	(6,46,39,38,35,34,30,23,20,19,18,16,13,1,0)
coney	15	(9,46,39,38,35,34,30,23,22,19,18,16,13,10,0)
jamaica	15	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,0)
riverdale	15	(9,7,6,46,39,38,35,34,30,23,19,18,16,13,0)
corona	15	(9,6,46,39,38,35,34,30,23,19,18,16,13,10,0)
metropolitan	15	(9,6,39,38,35,34,30,29,23,19,18,16,13,12,0)
living	15	(9,7,39,38,37,35,30,27,23,2,18,16,13,12,0)
concourse	15	(9,6,39,38,35,34,30,23,19,18,16,13,12,10,0)
elmhurst	15	(9,6,46,39,38,35,34,30,23,19,18,16,13,10,0)
block	15	(9,46,39,38,37,35,34,30,23,19,18,16,13,12,0)
kennedy	15	(6,46,39,38,35,34,30,29,23,19,18,16,13,1,0)
great	15	(9,46,39,38,35,34,30,29,23,19,18,16,13,12,0)
bank	15	(9,46,39,38,35,34,30,23,19,18,16,13,12,10,0)
criminal	15	(9,7,46,41,39,38,37,35,30,23,2,18,13,12,0)
arts	15	(9,7,6,39,38,37,35,30,23,20,18,16,13,12,0)
nicholas	15	(9,46,39,38,35,34,30,23,19,18,16,13,10,1,0)
eagle	15	(6,46,39,38,35,34,30,29,23,19,18,16,13,10,0)
road	15	(9,46,39,38,35,34,30,29,23,19,18,16,13,10,0)
river	15	(9,46,39,38,37,35,34,30,26,23,19,18,16,13,0)
hudson	15	(9,6,39,38,35,34,30,23,19,18,16,13,10,1,0)
district	15	(9,6,38,37,35,30,23,2,18,17,16,13,12,11,0)
citywide	15	(9,7,39,38,37,35,30,26,23,18,17,16,13,12,0)
green	15	(9,6,46,39,38,37,35,34,30,23,19,18,16,13,0)
bay	15	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,0)
bridges	15	(9,6,46,39,38,37,35,30,29,23,19,18,16,13,0)
jackson	15	(6,46,39,38,35,34,30,23,19,18,16,13,10,1,0)
iii	15	(9,6,46,39,38,37,35,30,29,23,18,16,13,12,0)
nostrand	15	(9,46,39,38,35,34,30,29,23,19,18,16,13,10,0)
linden	15	(9,6,46,39,38,35,34,30,29,23,19,18,16,13,0)
richard	15	(9,6,39,38,35,34,30,26,23,19,18,16,13,1,0)
crotona	15	(9,6,46,39,38,35,34,30,23,19,18,16,13,10,0)
site	15	(9,6,46,38,37,35,34,26,23,21,2,18,16,12,0)
sunset	15	(6,46,39,38,35,34,30,29,23,19,18,16,13,10,0)
fort	15	(9,6,46,39,38,35,34,30,23,19,18,16,13,10,0)
united	15	(9,6,39,38,37,35,34,30,29,23,19,18,16,13,0)
mount	15	(9,7,46,39,38,35,34,30,23,19,18,16,13,10,0)
union	14	(9,6,46,39,38,35,34,29,23,19,18,16,10,0)
tree	14	(9,6,46,39,38,37,35,34,30,23,19,16,13,0)
grove	14	(9,46,39,38,35,34,30,23,22,19,16,13,10,0)
bowne	14	(9,6,46,39,38,35,34,30,23,19,18,16,13,0)
food	14	(9,7,6,46,39,38,37,35,34,23,18,16,12,0)
maspeth	14	(9,6,39,38,35,34,30,23,19,18,16,13,10,0)
nathan	14	(6,46,39,38,35,34,30,23,19,18,16,13,1,0)
soundview	14	(9,6,46,39,38,35,34,30,23,19,18,16,13,0)
special	14	(9,6,39,38,37,35,30,29,23,18,17,13,12,0)
emergency	14	(9,7,6,39,38,37,35,34,23,21,17,16,12,0)
highbridge	14	(9,46,39,38,35,34,30,23,19,18,16,13,12,0)
little	14	(6,46,39,38,35,34,30,24,23,19,16,13,10,0)
home	14	(9,7,6,46,38,37,35,34,23,19,18,16,12,0)
hamilton	14	(9,6,46,39,38,35,34,30,23,19,18,16,13,0)
english	14	(7,39,38,37,35,30,23,20,19,18,16,13,12,0)
gun	14	(46,43,39,38,37,35,34,30,23,19,18,16,13,0)
sheridan	14	(9,6,46,39,38,35,34,30,23,19,18,16,13,0)
arthur	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
urban	14	(9,7,6,46,39,38,35,30,29,23,18,16,13,0)
pelham	14	(9,6,46,39,38,35,34,30,23,19,18,16,13,0)
jacob	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
inwood	14	(9,46,39,38,35,34,30,23,19,18,16,13,12,0)
eleanor	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
reid	14	(46,39,38,35,34,30,23,22,19,18,16,13,1,0)
david	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
transit	14	(9,6,46,39,38,37,35,34,29,24,23,18,16,0)
joseph	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
maurice	14	(6,46,39,38,35,34,30,23,19,18,16,13,1,0)
carroll	14	(9,6,46,39,38,35,34,30,23,19,16,13,10,0)
hunts	14	(9,46,39,38,35,34,30,23,19,18,16,13,10,0)
services	14	(9,7,46,41,39,38,37,34,29,24,2,18,17,12)
lewis	14	(6,46,39,38,35,34,30,23,19,18,16,13,10,0)
douglass	14	(6,46,39,38,35,34,30,23,19,18,16,13,10,0)
children	14	(9,7,6,46,39,38,37,35,30,23,18,13,12,0)
carter	14	(7,6,39,38,35,34,30,23,19,18,16,13,1,0)
port	14	(6,46,39,38,35,34,30,23,19,18,16,13,10,0)
star	14	(7,39,38,35,34,30,29,23,19,18,16,13,12,0)
johnson	14	(9,46,39,38,35,34,30,23,19,18,16,13,10,0)
sage	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
spring	14	(9,39,38,37,35,34,30,23,19,18,16,13,10,0)
melrose	14	(9,46,39,38,35,34,30,23,19,18,16,13,10,0)
eden	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
albert	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
basin	14	(9,39,38,37,35,34,30,29,23,19,18,16,13,0)
randolph	14	(9,6,46,39,38,35,34,30,23,19,18,16,13,0)
marine	14	(9,46,39,38,35,34,30,29,23,19,18,16,13,0)
battery	14	(9,46,39,38,35,34,30,23,19,18,16,13,10,0)
construction	14	(9,6,46,39,38,37,35,34,26,23,21,17,12,0)
kings	14	(9,7,39,38,35,34,30,29,23,19,18,16,13,0)
woodside	14	(9,46,39,38,35,34,30,29,23,19,18,16,13,0)
el	14	(9,7,6,39,38,35,34,30,29,23,18,16,13,0)
robinson	14	(9,46,39,38,35,34,30,23,20,19,18,16,13,0)
peter	14	(6,39,38,35,34,30,29,23,19,18,16,13,1,0)
charles	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
schools	14	(9,39,38,37,35,30,26,23,21,18,16,13,12,0)
seth	14	(6,46,39,38,35,34,30,23,19,18,16,13,1,0)
hall	14	(9,6,46,39,38,35,34,30,23,19,18,16,13,0)
hillside	14	(6,39,38,35,34,30,29,23,19,18,16,13,10,0)
bailey	14	(9,46,39,38,35,34,30,29,23,19,18,16,13,0)
chelsea	14	(6,46,39,38,35,34,30,23,19,18,16,13,1,0)
maple	14	(46,44,39,38,35,34,30,23,19,18,16,13,10,0)
company	14	(9,46,39,38,37,35,30,29,24,23,18,13,12,0)
ryder	14	(6,39,38,35,34,30,29,23,19,18,16,13,1,0)
flatbush	14	(9,6,39,38,35,34,30,23,19,18,16,13,10,0)
vincent	14	(46,39,38,35,34,30,29,23,19,18,16,13,1,0)
greene	14	(9,46,39,38,35,34,30,23,19,18,16,13,10,0)
childrens	14	(9,7,6,39,38,35,30,23,2,18,17,13,12,0)
allen	14	(46,39,38,35,34,30,23,19,18,16,13,12,1,0)
crown	14	(9,46,39,38,35,34,30,29,23,19,18,16,13,0)
anderson	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
edward	14	(6,46,39,38,35,34,30,23,19,18,16,13,1,0)
astoria	14	(9,46,39,38,35,34,30,23,19,18,16,13,10,0)
bushwick	14	(9,6,46,39,38,35,34,29,23,19,18,16,10,0)
irving	14	(6,46,39,38,35,34,30,23,20,19,18,16,13,0)
hughes	14	(9,46,39,38,35,34,30,23,19,18,16,13,12,0)
benjamin	14	(6,46,39,38,35,34,30,23,19,18,16,13,1,0)
hills	14	(9,6,46,39,38,35,34,30,23,19,18,16,13,0)
rockaway	14	(9,6,46,39,38,35,34,29,23,22,19,18,16,0)
baruch	14	(6,46,39,38,35,34,30,23,19,18,16,13,1,0)
louis	14	(9,6,39,38,35,34,30,23,19,18,16,13,1,0)
adams	14	(9,6,46,39,38,35,34,30,23,19,16,13,10,0)
roy	14	(9,6,46,39,38,35,34,30,23,18,16,13,1,0)
parkway	14	(9,46,39,38,35,34,30,23,19,18,16,13,10,0)
mill	14	(9,46,39,38,35,34,30,29,23,19,18,16,13,0)
daniel	14	(6,46,39,38,35,34,30,23,19,18,16,13,1,0)
bergen	14	(9,46,39,38,35,34,30,23,19,18,16,13,10,0)
marcus	14	(9,46,39,38,35,34,30,23,19,18,16,13,1,0)
neighborhood	13	(9,6,46,39,38,37,35,30,23,18,13,12,0)
emerson	13	(6,39,38,35,34,30,23,19,18,16,13,1,0)
stanley	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
bryant	13	(9,6,46,39,38,35,34,23,19,18,16,1,0)
hewitt	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
hospital	13	(9,7,46,38,37,35,34,23,2,18,16,12,0)
lexington	13	(46,39,38,35,34,30,23,19,18,16,13,10,0)
world	13	(9,6,39,38,35,34,30,23,19,18,16,13,0)
garvey	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
leon	13	(6,39,38,35,30,29,23,19,18,16,13,1,0)
foster	13	(9,39,38,37,35,34,30,23,19,16,13,12,0)
abraham	13	(9,6,39,38,35,34,30,23,18,16,13,1,0)
womens	13	(9,7,6,39,38,37,35,30,23,18,13,12,0)
riis	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
sports	13	(6,46,39,38,35,34,23,19,18,16,13,12,0)
clearview	13	(6,46,39,38,35,34,30,23,19,18,16,13,0)
bloomingdale	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
smith	13	(6,46,39,38,35,34,30,23,19,18,16,13,0)
pond	13	(9,46,39,38,35,34,30,23,22,19,16,13,0)
wilson	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
youth	13	(9,7,6,46,39,38,37,35,23,18,17,12,0)
early	13	(9,6,39,38,37,35,30,29,23,18,13,12,0)
personal	13	(46,39,38,37,35,30,29,28,23,18,13,12,0)
fulton	13	(46,39,38,35,34,30,23,19,18,16,13,10,0)
catherine	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
office	13	(9,7,6,46,38,37,23,19,18,17,16,12,0)
walton	13	(46,39,38,35,34,30,23,19,18,16,13,10,0)
herbert	13	(6,46,39,38,35,34,30,23,19,18,16,13,0)
albany	13	(46,39,38,35,34,30,23,19,18,16,13,10,0)
life	13	(9,7,6,39,38,37,35,30,23,18,13,12,0)
bayside	13	(6,46,39,38,35,34,30,23,19,18,16,13,0)
juniper	13	(9,46,39,35,34,30,23,19,18,16,13,1,0)
computer	13	(9,6,46,39,38,37,35,30,23,18,13,12,0)
carver	13	(6,46,39,38,35,34,30,23,19,18,16,13,0)
howard	13	(46,39,38,35,34,30,23,19,18,16,13,12,0)
studio	13	(9,6,39,38,35,34,30,23,19,18,16,13,0)
silver	13	(46,39,38,35,34,30,29,23,19,18,16,13,0)
tech	13	(6,39,38,35,34,30,23,18,16,13,12,10,0)
paul	13	(9,39,38,35,34,30,23,19,18,16,13,1,0)
technology	13	(6,39,38,35,30,29,23,20,18,17,13,12,0)
london	13	(46,39,38,35,34,30,29,23,19,16,13,1,0)
safety	13	(9,6,46,39,38,37,35,23,21,18,16,12,0)
westchester	13	(9,46,39,38,35,34,29,23,19,18,16,10,0)
dyker	13	(9,46,39,35,34,30,29,23,19,18,16,13,0)
bath	13	(6,46,39,38,35,34,30,23,19,18,16,13,0)
harry	13	(7,6,39,38,35,34,30,23,18,16,13,1,0)
castle	13	(46,39,38,35,34,30,29,23,19,18,16,13,0)
st	13	(9,7,6,46,38,35,34,29,19,18,16,12,10)
margaret	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
hollis	13	(46,39,35,34,30,29,23,19,18,16,13,12,0)
alfred	13	(6,46,39,38,35,30,29,23,18,16,13,1,0)
terrace	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
garden	13	(9,7,6,46,38,34,29,23,19,18,16,10,0)
theatre	13	(9,6,39,38,35,34,30,23,20,18,16,13,0)
clemente	13	(9,6,39,38,35,34,30,23,20,18,16,13,0)
rodney	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
marshall	13	(6,46,39,38,35,34,30,23,19,18,16,13,0)
creek	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
lafayette	13	(9,46,39,38,35,34,23,19,18,16,12,10,0)
action	13	(9,7,39,38,37,35,34,30,23,18,16,13,0)
laurelton	13	(46,39,38,35,34,30,23,19,18,16,13,12,0)
bennett	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
farragut	13	(46,39,38,35,34,30,23,19,18,16,13,10,0)
saint	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
williamsburg	13	(9,6,46,39,38,35,34,23,19,18,16,10,0)
ralph	13	(6,46,39,38,35,34,30,23,19,18,16,13,0)
roberto	13	(6,39,38,35,34,30,23,20,18,16,13,1,0)
everett	13	(6,39,38,35,34,30,23,19,18,16,13,1,0)
adam	13	(39,38,35,34,30,29,23,19,16,13,10,1,0)
valley	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
language	13	(7,6,39,38,37,35,30,23,20,18,13,12,0)
environmental	13	(9,6,39,38,37,35,30,23,20,18,17,13,0)
prospect	13	(9,6,46,39,38,35,34,23,19,18,16,10,0)
king	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
rosedale	13	(6,39,38,35,34,30,29,23,19,16,13,12,0)
cypress	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
steinway	13	(46,39,38,35,34,30,23,19,18,16,13,10,0)
graham	13	(9,39,38,35,34,30,23,19,16,13,10,1,0)
co	13	(9,6,38,37,35,34,29,23,19,18,16,12,0)
columbia	13	(9,39,38,35,34,30,23,19,18,16,13,10,0)
evergreen	13	(9,46,39,38,35,34,30,29,23,19,16,13,0)
liberty	13	(6,39,38,35,34,30,29,23,19,18,16,13,0)
bensonhurst	13	(6,46,39,38,35,30,29,23,19,18,16,13,0)
claremont	13	(46,39,38,35,34,30,23,19,18,16,13,10,0)
parkside	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
jefferson	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
ridge	13	(9,39,38,35,34,30,29,23,19,18,16,13,0)
doris	13	(39,38,37,35,34,30,23,19,18,16,13,1,0)
board	13	(9,39,38,37,35,30,23,18,17,16,13,12,0)
professional	13	(9,6,39,38,37,35,30,29,23,18,13,12,0)
edwin	13	(9,39,38,35,34,30,23,19,18,16,13,1,0)
armstrong	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
rose	13	(39,38,35,34,30,29,23,19,18,16,13,1,0)
murray	13	(6,46,39,38,35,34,30,29,23,19,16,13,0)
moore	13	(46,39,38,35,34,30,23,19,18,16,13,10,0)
brownsville	13	(9,6,46,39,38,35,30,23,19,18,13,12,0)
audubon	13	(46,39,35,34,30,29,23,19,18,16,13,10,0)
robert	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
kingsborough	13	(9,6,46,39,35,34,30,23,22,18,16,13,0)
slope	13	(9,6,46,39,35,30,23,19,18,16,13,10,0)
jackie	13	(9,46,39,38,35,34,30,23,20,18,16,13,0)
penn	13	(46,39,38,35,34,30,23,19,18,16,13,10,0)
black	13	(9,7,40,39,38,37,34,29,25,20,19,16,1)
millennium	13	(9,6,39,38,35,34,30,23,19,18,16,13,0)
taylor	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
stephen	13	(6,39,38,35,34,30,23,19,18,16,13,1,0)
clara	13	(6,39,38,35,34,30,23,19,18,16,13,1,0)
nelson	13	(46,39,38,35,34,30,23,19,18,16,13,1,0)
educational	13	(9,6,39,38,35,30,23,21,18,16,13,12,0)
highland	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
kingsbridge	13	(9,6,39,38,35,34,30,23,19,18,16,13,0)
power	13	(6,46,39,38,35,34,30,29,23,18,16,13,0)
williams	13	(9,46,39,38,35,34,30,23,19,18,16,13,0)
ridgewood	12	(9,39,38,35,34,30,23,19,18,16,13,0)
montauk	12	(9,39,35,34,30,24,23,19,18,16,13,0)
latimer	12	(46,39,38,35,34,30,23,19,18,16,13,0)
conselyea	12	(9,39,38,35,34,30,23,19,18,16,13,0)
weldon	12	(46,39,38,35,34,30,23,19,18,16,13,0)
dyckman	12	(46,39,35,34,30,29,23,19,18,16,13,0)
adrian	12	(39,38,35,34,30,23,19,18,16,13,1,0)
einstein	12	(9,39,38,35,34,30,23,19,18,16,13,0)
christopher	12	(6,39,38,35,34,30,23,19,16,13,1,0)
horace	12	(46,39,38,35,34,30,23,19,18,16,13,0)
warren	12	(46,39,38,35,34,30,23,19,18,16,13,0)
museum	12	(9,39,38,35,34,30,23,18,16,13,12,0)
fitzgerald	12	(46,39,38,35,34,30,23,19,18,16,13,0)
oliver	12	(39,38,35,34,30,23,19,18,16,13,1,0)
jordan	12	(39,38,35,34,30,23,19,18,16,13,1,0)
lillian	12	(39,38,35,34,30,23,19,18,16,13,1,0)
newport	12	(46,39,35,34,30,29,23,19,18,16,13,0)
thompson	12	(46,39,38,35,34,30,23,19,18,16,13,0)
randall	12	(46,39,38,35,34,30,23,19,18,16,13,0)
woodhaven	12	(9,39,35,34,30,29,23,19,18,16,13,0)
ronald	12	(39,38,35,34,30,23,19,18,16,13,1,0)
highway	12	(9,39,38,37,35,34,30,23,19,16,13,0)
elias	12	(39,38,35,34,30,23,19,18,16,13,1,0)
greenwich	12	(9,39,38,35,34,30,23,19,16,13,10,0)
space	12	(9,6,39,38,37,35,30,23,19,16,13,0)
bethune	12	(46,39,38,35,34,30,23,19,18,16,13,0)
career	12	(6,39,38,37,35,30,23,20,18,13,12,0)
design	12	(9,6,39,38,37,35,30,23,18,17,13,0)
raymond	12	(46,39,38,35,34,30,23,19,16,13,1,0)
ms	12	(6,39,38,35,34,30,23,20,18,16,13,0)
butler	12	(46,39,38,35,34,30,23,19,18,16,13,0)
mills	12	(6,39,38,35,34,30,23,19,18,16,13,0)
marble	12	(46,39,38,35,34,30,23,19,18,16,13,0)
byrne	12	(46,39,38,35,34,30,23,19,18,16,13,0)
sedgwick	12	(46,39,38,35,34,30,23,19,18,16,13,0)
dr	12	(46,39,38,35,34,30,23,19,18,16,13,0)
